,date,CO,NO_2,NOx,O_3,PM10,PM25,SO_2,city,year,population,month,quarter
10333,2018-01-12,0.5,24.294117647058822,60.35294117647059,5.625,40.5,,1.0,berlin,2018,3748148,2018-01,2018Q1
10334,2018-01-12,,42,50,61,25,13,3,hong kong,2018,7486000,2018-01,2018Q1
10335,2018-01-12,0.4695833396477004,65.58159722222223,157.35243055555554,20.892857142857142,18.431372549019606,10.277777777777779,6.854166666666667,madrid,2018,6640705,2018-01,2018Q1
10336,2018-01-13,0.3666666666666667,18.705882352941178,35.8235294117647,37.0,29.833333333333332,,1.0,berlin,2018,3748148,2018-01,2018Q1
10337,2018-01-13,0.46958333905786276,62.223958333333336,125.69791666666667,6.794642857142857,20.07051282051282,15.226190476190476,5.795833333333333,madrid,2018,6640705,2018-01,2018Q1
10338,2018-01-13,,31,35,82,46,25,5,hong kong,2018,7486000,2018-01,2018Q1
10339,2018-01-14,,31,35,73,30,16,3,hong kong,2018,7486000,2018-01,2018Q1
10340,2018-01-14,0.3666666666666667,17.88235294117647,33.588235294117645,35.625,26.0,,1.5,berlin,2018,3748148,2018-01,2018Q1
10341,2018-01-14,0.3037500070097546,30.78125,44.595486111111114,36.30513595166163,8.445512820512821,6.125,5.525,madrid,2018,6640705,2018-01,2018Q1
10342,2018-01-15,,45,51,70,41,25,4,hong kong,2018,7486000,2018-01,2018Q1
10343,2018-01-15,0.43333333333333335,27.470588235294116,60.588235294117645,24.625,29.166666666666668,,2.0,berlin,2018,3748148,2018-01,2018Q1
10344,2018-01-15,0.44747899704370175,55.31468531468531,126.73076923076923,17.442006269592476,15.778846153846153,10.601190476190476,5.9789029535864975,madrid,2018,6640705,2018-01,2018Q1
10345,2018-01-16,,77,136,36,44,29,10,hong kong,2018,7486000,2018-01,2018Q1
10346,2018-01-16,0.4000000000000001,33.0,74.3529411764706,37.5,12.916666666666666,,1.0,berlin,2018,3748148,2018-01,2018Q1
10347,2018-01-16,0.4623431032796285,59.813380281690144,137.19366197183098,13.555555555555555,19.686274509803923,12.547619047619047,6.11344537815126,madrid,2018,6640705,2018-01,2018Q1
10348,2018-01-17,0.3666666666666667,34.588235294117645,68.6470588235294,43.0,14.5,,1.5,berlin,2018,3748148,2018-01,2018Q1
10349,2018-01-17,,135,184,47,115,84,24,hong kong,2018,7486000,2018-01,2018Q1
10350,2018-01-17,0.4718487446798998,56.67781690140845,132.23767605633802,18.683734939759034,17.62295081967213,10.906832298136646,8.468619246861925,madrid,2018,6640705,2018-01,2018Q1
10351,2018-01-18,,50,64,80,60,43,6,hong kong,2018,7486000,2018-01,2018Q1
10352,2018-01-18,0.575416673005869,70.53684210526316,174.97368421052633,13.647590361445783,21.870967741935484,12.367469879518072,8.395833333333334,madrid,2018,6640705,2018-01,2018Q1
10353,2018-01-18,0.3,25.647058823529413,51.11764705882353,46.75,9.166666666666666,,2.0,berlin,2018,3748148,2018-01,2018Q1
10354,2018-01-19,0.6429166696965695,75.31076388888889,198.93576388888889,9.398809523809524,24.23076923076923,15.625,9.920833333333333,madrid,2018,6640705,2018-01,2018Q1
10355,2018-01-19,0.3666666666666667,37.529411764705884,77.11764705882354,35.5,16.583333333333332,,1.5,berlin,2018,3748148,2018-01,2018Q1
10356,2018-01-19,,49,54,53,42,34,3,hong kong,2018,7486000,2018-01,2018Q1
10357,2018-01-20,0.579583338368684,65.84895833333333,167.14409722222223,16.267857142857142,23.330128205128204,14.928571428571429,7.575,madrid,2018,6640705,2018-01,2018Q1
10358,2018-01-20,0.4666666666666666,37.705882352941174,73.05882352941177,22.875,21.5,,1.0,berlin,2018,3748148,2018-01,2018Q1
10359,2018-01-20,,42,47,63,41,31,5,hong kong,2018,7486000,2018-01,2018Q1
10360,2018-01-21,,59,85,64,61,46,11,hong kong,2018,7486000,2018-01,2018Q1
10361,2018-01-21,0.4000000000000001,27.11764705882353,45.88235294117647,20.5,26.75,,0.0,berlin,2018,3748148,2018-01,2018Q1
10362,2018-01-21,0.38232759200036526,48.99295774647887,85.39964788732394,19.770833333333332,13.06159420289855,7.728476821192053,5.870689655172414,madrid,2018,6640705,2018-01,2018Q1
10363,2018-01-22,0.5129166733163099,55.85191637630662,158.62891986062718,9.661676646706587,19.0,11.820512820512821,7.870833333333334,madrid,2018,6640705,2018-01,2018Q1
10364,2018-01-22,0.43333333333333335,29.764705882352942,61.411764705882355,34.625,27.166666666666668,,1.5,berlin,2018,3748148,2018-01,2018Q1
10365,2018-01-22,,115,180,34,119,95,22,hong kong,2018,7486000,2018-01,2018Q1
10366,2018-01-23,0.5508333409825961,61.53403141361257,186.49214659685865,10.395209580838323,19.78205128205128,12.589285714285714,9.645833333333334,madrid,2018,6640705,2018-01,2018Q1
10367,2018-01-23,,58,65,77,62,42,6,hong kong,2018,7486000,2018-01,2018Q1
10368,2018-01-23,0.5333333333333333,38.11764705882353,99.94117647058823,14.625,34.583333333333336,,1.5,berlin,2018,3748148,2018-01,2018Q1
10369,2018-01-24,,33,36,75,49,31,4,hong kong,2018,7486000,2018-01,2018Q1
10370,2018-01-24,0.5711864457481494,64.97916666666667,190.93229166666666,7.160714285714286,28.462540716612377,19.901840490797547,8.482905982905983,madrid,2018,6640705,2018-01,2018Q1
10371,2018-01-24,0.3666666666666667,28.41176470588235,59.05882352941177,32.25,12.583333333333334,,2.5,berlin,2018,3748148,2018-01,2018Q1
10372,2018-01-25,,35,38,64,38,23,4,hong kong,2018,7486000,2018-01,2018Q1
10373,2018-01-25,0.49958333894610407,56.97569444444444,165.04166666666666,10.011976047904191,27.868167202572348,21.351190476190474,6.75,madrid,2018,6640705,2018-01,2018Q1
10374,2018-01-25,0.4000000000000001,44.23529411764706,87.23529411764706,29.75,12.25,,2.0,berlin,2018,3748148,2018-01,2018Q1
10375,2018-01-26,0.2771186507228067,31.07867132867133,48.04545454545455,47.01510574018127,6.087096774193548,3.216867469879518,4.495833333333334,madrid,2018,6640705,2018-01,2018Q1
10376,2018-01-26,0.5,41.294117647058826,89.52941176470588,17.625,26.0,,1.0,berlin,2018,3748148,2018-01,2018Q1
10377,2018-01-26,,40,43,53,49,27,4,hong kong,2018,7486000,2018-01,2018Q1
10378,2018-01-27,0.2512500064447522,20.63715277777778,27.522569444444443,57.92537313432836,5.705128205128205,2.994047619047619,5.579166666666667,madrid,2018,6640705,2018-01,2018Q1
10379,2018-01-27,0.4000000000000001,28.764705882352942,54.1764705882353,27.5,29.583333333333332,,1.0,berlin,2018,3748148,2018-01,2018Q1
10380,2018-01-27,,34,40,38,41,25,4,hong kong,2018,7486000,2018-01,2018Q1
10381,2018-01-28,0.3,14.882352941176471,24.41176470588235,45.5,14.083333333333334,,1.5,berlin,2018,3748148,2018-01,2018Q1
10382,2018-01-28,0.2725000064820051,20.50173611111111,25.87152777777778,53.78507462686567,7.1923076923076925,4.083333333333333,7.7625,madrid,2018,6640705,2018-01,2018Q1
10383,2018-01-28,,48,74,23,46,27,5,hong kong,2018,7486000,2018-01,2018Q1
10384,2018-01-29,0.2333333333333333,18.705882352941178,34.0,50.75,12.666666666666666,,0.5,berlin,2018,3748148,2018-01,2018Q1
10385,2018-01-29,0.47796610745964413,56.219298245614034,128.26315789473685,28.984939759036145,18.753205128205128,10.0,8.253218884120171,madrid,2018,6640705,2018-01,2018Q1
10386,2018-01-29,,44,68,11,16,10,9,hong kong,2018,7486000,2018-01,2018Q1
10387,2018-01-30,0.3,28.058823529411764,52.05882352941177,53.25,13.75,,1.0,berlin,2018,3748148,2018-01,2018Q1
10388,2018-01-30,0.5119148986453705,65.57491289198606,154.04181184668988,16.936936936936938,20.772435897435898,12.523809523809524,8.957805907172995,madrid,2018,6640705,2018-01,2018Q1
10389,2018-01-30,,39,65,9,32,26,17,hong kong,2018,7486000,2018-01,2018Q1
10390,2018-01-31,,41,70,12,17,14,16,hong kong,2018,7486000,2018-01,2018Q1
10391,2018-01-31,0.5445833395545682,76.18388791593695,189.15586690017514,12.475903614457831,22.257328990228014,14.202453987730062,8.953781512605042,madrid,2018,6640705,2018-01,2018Q1
10392,2018-01-31,0.4000000000000001,32.94117647058823,68.23529411764706,30.0,13.416666666666666,,1.0,berlin,2018,3748148,2018-01,2018Q1
10393,2018-02-01,,52,69,38,42,33,17,hong kong,2018,7486000,2018-02,2018Q1
10394,2018-02-01,0.3666666666666667,35.0,71.41176470588235,48.0,13.416666666666666,,1.5,berlin,2018,3748148,2018-02,2018Q1
10395,2018-02-01,0.5217573269889944,67.76614310645724,182.95811518324606,16.955223880597014,26.08653846153846,16.166666666666668,8.825,madrid,2018,6640705,2018-02,2018Q1
10396,2018-02-02,,45,57,36,44,33,16,hong kong,2018,7486000,2018-02,2018Q1
10397,2018-02-02,0.303333339591821,35.060763888888886,55.173611111111114,46.62089552238806,6.201923076923077,4.0,5.125,madrid,2018,6640705,2018-02,2018Q1
10398,2018-02-02,0.4000000000000001,34.35294117647059,73.76470588235294,32.75,16.583333333333332,,3.5,berlin,2018,3748148,2018-02,2018Q1
10399,2018-02-03,0.3300000076182187,41.60590277777778,64.42361111111111,37.854166666666664,9.541666666666666,5.261904761904762,4.408333333333333,madrid,2018,6640705,2018-02,2018Q1
10400,2018-02-03,0.3,22.58823529411765,39.35294117647059,29.375,15.333333333333334,,1.0,berlin,2018,3748148,2018-02,2018Q1
10401,2018-02-03,,51,60,44,54,37,18,hong kong,2018,7486000,2018-02,2018Q1
10402,2018-02-04,0.2629166738440593,26.741319444444443,33.935763888888886,47.476190476190474,5.006410256410256,4.059523809523809,3.2666666666666666,madrid,2018,6640705,2018-02,2018Q1
10403,2018-02-04,0.3,18.529411764705884,29.0,30.875,16.5,,0.5,berlin,2018,3748148,2018-02,2018Q1
10404,2018-02-04,,47,52,57,73,48,19,hong kong,2018,7486000,2018-02,2018Q1
10405,2018-02-05,0.3333333391696215,38.99131944444444,60.135416666666664,32.70746268656716,5.061290322580645,4.445783132530121,5.025,madrid,2018,6640705,2018-02,2018Q1
10406,2018-02-05,0.3333333333333333,31.88235294117647,52.88235294117647,39.5,20.916666666666668,,0.5,berlin,2018,3748148,2018-02,2018Q1
10407,2018-02-05,,53,65,43,65,43,18,hong kong,2018,7486000,2018-02,2018Q1
10408,2018-02-06,0.5333333333333333,50.94117647058823,109.58823529411765,33.625,27.5,,1.5,berlin,2018,3748148,2018-02,2018Q1
10409,2018-02-06,,49,57,69,46,32,17,hong kong,2018,7486000,2018-02,2018Q1
10410,2018-02-06,0.3396624546450905,31.50785340314136,46.59162303664922,41.4954954954955,7.237785016286645,5.122699386503068,5.337552742616034,madrid,2018,6640705,2018-02,2018Q1
10411,2018-02-07,,62,71,59,55,35,18,hong kong,2018,7486000,2018-02,2018Q1
10412,2018-02-07,0.38791667331630986,42.87652173913043,79.68521739130435,34.419642857142854,9.258899676375405,5.761904761904762,6.075,madrid,2018,6640705,2018-02,2018Q1
10413,2018-02-07,0.5,39.76470588235294,68.0,29.5,51.25,,4.0,berlin,2018,3748148,2018-02,2018Q1
10414,2018-02-08,,49,62,55,44,30,17,hong kong,2018,7486000,2018-02,2018Q1
10415,2018-02-08,0.3816666743718088,46.94444444444444,82.50694444444444,34.270833333333336,10.843137254901961,7.135802469135802,7.367088607594937,madrid,2018,6640705,2018-02,2018Q1
10416,2018-02-08,0.6666666666666666,58.470588235294116,122.88235294117646,21.5,60.333333333333336,,4.0,berlin,2018,3748148,2018-02,2018Q1
10417,2018-02-09,,56,90,58,43,26,12,hong kong,2018,7486000,2018-02,2018Q1
10418,2018-02-09,0.5112500041723251,76.88715277777777,178.12673611111111,14.625,25.851612903225806,15.08433734939759,6.954166666666667,madrid,2018,6640705,2018-02,2018Q1
10419,2018-02-09,0.7333333333333334,57.0,126.82352941176471,17.125,62.166666666666664,,3.0,berlin,2018,3748148,2018-02,2018Q1
10420,2018-02-10,,100,187,21,71,52,20,hong kong,2018,7486000,2018-02,2018Q1
10421,2018-02-10,0.6,38.470588235294116,76.58823529411765,17.0,58.75,,2.5,berlin,2018,3748148,2018-02,2018Q1
10422,2018-02-10,0.32083334025616445,36.592013888888886,54.11805555555556,51.49404761904762,8.826923076923077,5.607142857142857,5.875,madrid,2018,6640705,2018-02,2018Q1
10423,2018-02-11,0.4000000000000001,26.0,44.11764705882353,32.5,25.833333333333332,,2.0,berlin,2018,3748148,2018-02,2018Q1
10424,2018-02-11,,49,56,62,72,56,13,hong kong,2018,7486000,2018-02,2018Q1
10425,2018-02-11,0.36625000555068254,48.435763888888886,83.53993055555556,26.25,16.076923076923077,10.892857142857142,5.720833333333333,madrid,2018,6640705,2018-02,2018Q1
10426,2018-02-12,0.3666666666666667,36.294117647058826,71.6470588235294,35.75,20.25,,1.0,berlin,2018,3748148,2018-02,2018Q1
10427,2018-02-12,,60,82,51,54,41,10,hong kong,2018,7486000,2018-02,2018Q1
10428,2018-02-12,0.32426778847452986,36.818815331010455,53.31184668989547,45.616766467065865,7.84640522875817,4.555555555555555,5.220833333333333,madrid,2018,6640705,2018-02,2018Q1
10429,2018-02-13,,44,49,77,68,33,7,hong kong,2018,7486000,2018-02,2018Q1
10430,2018-02-13,0.4286324853061611,49.85989492119089,99.63572679509632,32.82934131736527,15.582781456953642,8.209876543209877,4.89873417721519,madrid,2018,6640705,2018-02,2018Q1
10431,2018-02-13,0.5,53.529411764705884,123.52941176470588,27.5,32.0,,2.0,berlin,2018,3748148,2018-02,2018Q1
10432,2018-02-14,0.5333333333333333,51.76470588235294,111.6470588235294,25.25,38.666666666666664,,2.0,berlin,2018,3748148,2018-02,2018Q1
10433,2018-02-14,,56,62,63,54,24,6,hong kong,2018,7486000,2018-02,2018Q1
10434,2018-02-14,0.3168067291942464,28.029824561403508,40.08245614035088,44.972972972972975,9.079470198675496,5.54601226993865,4.147058823529412,madrid,2018,6640705,2018-02,2018Q1
10435,2018-02-15,,81,160,31,59,28,12,hong kong,2018,7486000,2018-02,2018Q1
10436,2018-02-15,0.4070833391199509,53.18739054290718,95.89667250437829,20.214285714285715,18.644012944983817,12.136904761904763,6.0375,madrid,2018,6640705,2018-02,2018Q1
10437,2018-02-15,0.5,32.470588235294116,65.11764705882354,40.125,37.583333333333336,,2.0,berlin,2018,3748148,2018-02,2018Q1
10438,2018-02-16,0.43333333333333335,39.1764705882353,78.3529411764706,32.75,31.666666666666668,,2.0,berlin,2018,3748148,2018-02,2018Q1
10439,2018-02-16,,74,211,36,59,41,21,hong kong,2018,7486000,2018-02,2018Q1
10440,2018-02-16,0.4280334791503691,45.85689354275742,83.96509598603839,15.140298507462687,23.993548387096773,17.446428571428573,6.2384937238493725,madrid,2018,6640705,2018-02,2018Q1
10441,2018-02-17,0.40167364864668587,38.29391304347826,65.71304347826087,25.408955223880596,23.694533762057876,16.625,7.384937238493724,madrid,2018,6640705,2018-02,2018Q1
10442,2018-02-17,0.3666666666666667,38.11764705882353,62.705882352941174,25.625,29.416666666666668,,1.0,berlin,2018,3748148,2018-02,2018Q1
10443,2018-02-17,,40,107,57,51,37,12,hong kong,2018,7486000,2018-02,2018Q1
10444,2018-02-18,,25,28,69,35,23,7,hong kong,2018,7486000,2018-02,2018Q1
10445,2018-02-18,0.3179166739185651,23.307291666666668,30.416666666666668,53.232142857142854,5.435483870967742,3.2083333333333335,6.983333333333333,madrid,2018,6640705,2018-02,2018Q1
10446,2018-02-18,0.3,27.0,46.588235294117645,47.5,17.916666666666668,,1.5,berlin,2018,3748148,2018-02,2018Q1
10447,2018-02-19,0.34728034096282895,33.474782608695655,54.59130434782609,47.38507462686567,6.919463087248322,3.748502994011976,7.192468619246862,madrid,2018,6640705,2018-02,2018Q1
10448,2018-02-19,0.4666666666666666,43.588235294117645,89.0,33.625,31.75,,4.0,berlin,2018,3748148,2018-02,2018Q1
10449,2018-02-19,,56,90,35,33,22,10,hong kong,2018,7486000,2018-02,2018Q1
10450,2018-02-20,0.34225942032357143,33.060763888888886,54.16493055555556,49.23880597014925,6.830128205128205,3.6011904761904763,6.439330543933054,madrid,2018,6640705,2018-02,2018Q1
10451,2018-02-20,,61,163,19,36,26,11,hong kong,2018,7486000,2018-02,2018Q1
10452,2018-02-20,0.4666666666666666,34.76470588235294,60.05882352941177,37.75,43.0,,3.5,berlin,2018,3748148,2018-02,2018Q1
10453,2018-02-21,,30,34,60,33,20,3,hong kong,2018,7486000,2018-02,2018Q1
10454,2018-02-21,0.31949153252072254,29.84494773519164,40.12717770034843,53.232835820895524,6.573717948717949,3.7005988023952097,5.841004184100418,madrid,2018,6640705,2018-02,2018Q1
10455,2018-02-21,0.3666666666666667,33.94117647058823,55.76470588235294,40.25,30.083333333333332,,1.0,berlin,2018,3748148,2018-02,2018Q1
10456,2018-02-22,0.3666666666666667,30.58823529411765,55.23529411764706,42.875,23.916666666666668,,1.0,berlin,2018,3748148,2018-02,2018Q1
10457,2018-02-22,0.42125000519057115,45.36411149825784,82.42682926829268,43.940298507462686,13.665594855305466,8.68452380952381,7.117154811715481,madrid,2018,6640705,2018-02,2018Q1
10458,2018-02-22,,35,54,32,20,12,6,hong kong,2018,7486000,2018-02,2018Q1
10459,2018-02-23,0.3333333333333333,27.88235294117647,47.88235294117647,47.25,29.75,,1.0,berlin,2018,3748148,2018-02,2018Q1
10460,2018-02-23,,37,50,33,16,11,7,hong kong,2018,7486000,2018-02,2018Q1
10461,2018-02-23,0.42000000886619093,51.42881944444444,91.82118055555556,39.455357142857146,14.583333333333334,8.642857142857142,6.954166666666667,madrid,2018,6640705,2018-02,2018Q1
10462,2018-02-24,,46,53,63,33,21,7,hong kong,2018,7486000,2018-02,2018Q1
10463,2018-02-24,0.3,21.11764705882353,31.058823529411764,56.375,16.25,,1.0,berlin,2018,3748148,2018-02,2018Q1
10464,2018-02-24,0.47708333923170965,63.670138888888886,117.22743055555556,29.892857142857142,21.932692307692307,13.535714285714286,6.970833333333333,madrid,2018,6640705,2018-02,2018Q1
10465,2018-02-25,0.3,19.352941176470587,30.176470588235293,57.125,14.333333333333334,,1.0,berlin,2018,3748148,2018-02,2018Q1
10466,2018-02-25,0.48375000699112813,63.015625,106.46527777777777,33.36904761904762,23.659163987138264,16.730538922155688,7.229166666666667,madrid,2018,6640705,2018-02,2018Q1
10467,2018-02-25,,56,84,40,49,34,10,hong kong,2018,7486000,2018-02,2018Q1
10468,2018-02-26,0.5802521070136744,80.6555944055944,157.31993006993008,23.58858858858859,27.862745098039216,18.030864197530864,9.084745762711865,madrid,2018,6640705,2018-02,2018Q1
10469,2018-02-26,,36,44,38,25,16,6,hong kong,2018,7486000,2018-02,2018Q1
10470,2018-02-26,0.3,25.11764705882353,41.529411764705884,54.75,19.916666666666668,,1.5,berlin,2018,3748148,2018-02,2018Q1
10471,2018-02-27,0.3666666666666667,35.411764705882355,74.11764705882354,51.0,26.166666666666668,,5.5,berlin,2018,3748148,2018-02,2018Q1
10472,2018-02-27,,55,72,48,34,21,8,hong kong,2018,7486000,2018-02,2018Q1
10473,2018-02-27,0.4343096305261596,59.37696335078534,109.7975567190227,32.101190476190474,17.83974358974359,11.172619047619047,6.6625,madrid,2018,6640705,2018-02,2018Q1
10474,2018-02-28,0.4000000000000001,23.941176470588236,43.88235294117647,56.625,34.5,,2.0,berlin,2018,3748148,2018-02,2018Q1
10475,2018-02-28,0.4133333409205079,56.890243902439025,97.22822299651568,20.871641791044777,10.349358974358974,8.142857142857142,5.383333333333334,madrid,2018,6640705,2018-02,2018Q1
10476,2018-02-28,,83,251,,52,29,16,hong kong,2018,7486000,2018-02,2018Q1
10477,2018-03-01,0.4000000000000001,24.176470588235293,45.23529411764706,53.0,32.416666666666664,,2.5,berlin,2018,3748148,2018-03,2018Q1
10478,2018-03-01,,86,245,28,58,45,30,hong kong,2018,7486000,2018-03,2018Q1
10479,2018-03-01,0.28776372051188714,31.434325744308232,41.399299474605954,55.78247734138973,5.189102564102564,3.625,4.5375,madrid,2018,6640705,2018-03,2018Q1
10480,2018-03-02,0.41958334014440574,49.34086956521739,79.41043478260869,37.00898203592814,7.825242718446602,5.532934131736527,4.895833333333333,madrid,2018,6640705,2018-03,2018Q1
10481,2018-03-02,0.43333333333333335,29.294117647058822,51.294117647058826,49.25,50.75,,4.5,berlin,2018,3748148,2018-03,2018Q1
10482,2018-03-02,,49,55,70,44,30,8,hong kong,2018,7486000,2018-03,2018Q1
10483,2018-03-03,0.4666666666666666,28.0,46.1764705882353,52.625,47.583333333333336,,4.0,berlin,2018,3748148,2018-03,2018Q1
10484,2018-03-03,,55,69,34,61,42,9,hong kong,2018,7486000,2018-03,2018Q1
10485,2018-03-03,0.26333333921308316,24.161458333333332,31.34722222222222,68.72321428571429,5.971153846153846,3.4166666666666665,4.270833333333333,madrid,2018,6640705,2018-03,2018Q1
10486,2018-03-04,0.4666666666666666,29.647058823529413,44.411764705882355,66.75,58.083333333333336,,6.5,berlin,2018,3748148,2018-03,2018Q1
10487,2018-03-04,,34,61,15,28,23,13,hong kong,2018,7486000,2018-03,2018Q1
10488,2018-03-04,0.26500000633920234,23.427083333333332,29.98784722222222,65.50892857142857,4.810897435897436,3.2142857142857144,4.470833333333333,madrid,2018,6640705,2018-03,2018Q1
10489,2018-03-05,,47,191,8,27,20,34,hong kong,2018,7486000,2018-03,2018Q1
10490,2018-03-05,0.2779166728568574,30.776041666666668,42.734375,63.038690476190474,4.721153846153846,3.2916666666666665,4.029166666666667,madrid,2018,6640705,2018-03,2018Q1
