,date,PM10,NOx,NO_2,NOx,CO,Benzolµg/m³,Toluolµg/m³
1455,22.10.2013,28,93,75,216,0.6,2.4,7.1
1456,23.10.2013,26,50,59,136,0.5,1.7,4.7
1457,24.10.2013,32,74,71,184,0.6,1.6,6.3
1458,25.10.2013,38,111,76,245,0.7,2.2,7.5
1459,26.10.2013,21,37,44,101,0.4,1.3,4.6
1460,27.10.2013,15,10,20,35,0.2,0.4,1.3
1461,28.10.2013,15,27,34,75,0.3,0.5,1.4
1462,29.10.2013,16,36,47,101,0.3,0.7,2.2
1463,30.10.2013,24,55,62,146,0.5,1.2,3.7
1464,31.10.2013,28,77,75,192,0.6,1.6,5.0
1465,01.11.2013,25,58,59,148,0.5,1.4,3.7
1466,02.11.2013,21,36,42,97,0.4,1.1,2.9
1467,03.11.2013,16,20,33,63,0.3,0.7,2.0
1468,04.11.2013,12,39,46,105,0.4,0.8,2.3
1469,05.11.2013,18,48,52,125,0.4,1.0,3.0
1470,06.11.2013,16,45,51,121,0.4,1.0,2.9
1471,07.11.2013,14,53,58,138,0.4,1.1,3.0
1472,08.11.2013,19,84,79,208,0.6,1.7,4.9
1473,09.11.2013,15,24,38,75,0.3,0.9,2.2
1474,10.11.2013,11,19,34,62,0.3,0.8,2.2
1475,11.11.2013,18,85,64,194,0.6,1.6,4.6
1476,12.11.2013,27,84,68,196,0.6,1.6,4.2
1477,13.11.2013,28,65,65,164,0.5,1.4,4.1
1478,14.11.2013,35,112,78,250,0.7,2.1,6.1
1479,15.11.2013,36,40,55,116,0.5,1.4,2.6
1480,16.11.2013,38,45,45,115,0.5,1.3,2.7
1481,17.11.2013,28,38,40,98,0.5,1.3,2.6
1482,18.11.2013,37,113,61,233,0.7,2.2,4.5
1483,19.11.2013,36,88,59,194,0.7,2.0,4.8
1484,20.11.2013,18,33,45,95,0.4,1.0,2.0
1485,21.11.2013,18,60,55,147,0.5,1.1,3.1
1486,22.11.2013,20,46,45,115,0.5,1.5,2.7
1487,23.11.2013,20,17,30,56,0.4,1.6,2.1
1488,24.11.2013,13,13,29,49,0.3,0.8,1.7
1489,25.11.2013,18,55,61,145,0.4,1.0,2.6
1490,26.11.2013,17,61,66,159,0.5,1.3,3.2
1491,27.11.2013,24,83,68,195,0.6,1.7,4.2
1492,28.11.2013,23,46,56,127,0.4,1.0,2.4
1493,29.11.2013,27,46,53,123,0.4,1.0,3.1
1494,30.11.2013,11,31,42,90,0.4,1.0,2.5
1495,01.12.2013,16,16,27,51,0.3,0.7,1.5
1496,02.12.2013,36,148,80,306,1.2,3.1,8.1
1497,03.12.2013,32,116,63,241,0.7,1.9,4.4
1498,04.12.2013,28,82,60,185,0.6,1.5,3.4
1499,05.12.2013,16,41,42,105,0.4,0.8,1.9
1500,06.12.2013,13,28,30,72,0.3,0.6,1.1
1501,07.12.2013,15,25,34,72,0.3,0.7,1.6
1502,08.12.2013,13,24,35,73,0.4,0.8,1.8
1503,09.12.2013,11,50,51,127,0.4,1.0,2.5
1504,10.12.2013,18,62,52,148,0.5,1.1,2.9
1505,11.12.2013,29,58,53,142,0.6,1.2,3.2
1506,12.12.2013,21,88,61,196,0.6,1.7,3.9
1507,13.12.2013,24,110,65,234,0.8,2.1,4.5
1508,14.12.2013,26,58,53,141,0.6,1.5,3.2
1509,15.12.2013,23,23,39,74,0.5,1.0,1.9
1510,16.12.2013,22,74,69,182,0.6,,
1511,17.12.2013,30,120,88,271,0.8,,
1512,18.12.2013,41,119,78,260,0.9,2.7,4.7
1513,19.12.2013,33,82,69,194,0.8,2.6,4.1
1514,20.12.2013,31,97,67,216,0.8,2.1,3.9
1515,21.12.2013,17,29,41,86,0.4,1.0,1.7
1516,22.12.2013,13,16,29,54,0.4,0.9,1.6
1517,23.12.2013,13,41,53,116,0.5,1.2,2.7
1518,24.12.2013,14,20,31,63,0.4,1.1,1.8
1519,25.12.2013,22,29,37,82,0.6,1.6,2.7
1520,26.12.2013,29,18,34,61,0.5,1.5,2.2
1521,27.12.2013,17,35,42,95,0.5,1.2,2.5
1522,28.12.2013,12,36,47,102,0.5,1.3,2.6
1523,29.12.2013,12,17,32,57,0.4,0.9,1.9
1524,30.12.2013,19,55,56,139,0.6,1.4,2.9
1525,31.12.2013,65,48,53,127,0.6,1.6,2.8
1526,01.01.2014,223,43,41,107,0.6,2.1,2.1
1527,02.01.2014,32,58,57,146,0.6,1.9,3.2
1528,03.01.2014,18,53,59,140,0.5,1.4,3.3
1529,04.01.2014,18,38,54,113,0.5,1.4,3.3
1530,05.01.2014,22,25,41,80,0.5,1.5,2.6
1531,06.01.2014,17,53,63,144,0.5,1.3,2.9
1532,07.01.2014,16,54,61,144,0.5,1.5,3.1
1533,08.01.2014,18,55,63,147,0.6,1.3,2.9
1534,09.01.2014,16,50,52,129,0.5,1.2,2.5
1535,10.01.2014,13,24,34,71,0.4,0.8,1.4
1536,11.01.2014,14,24,38,75,0.4,1.0,1.8
1537,12.01.2014,16,12,20,38,0.3,0.7,1.1
1538,13.01.2014,31,82,67,192,0.7,2.0,3.6
1539,14.01.2014,31,70,54,161,0.6,2.4,4.3
1540,15.01.2014,40,60,57,149,0.7,2.5,3.9
1541,16.01.2014,34,69,61,166,0.7,2.7,4.1
1542,17.01.2014,28,94,72,217,0.8,2.7,5.4
1543,18.01.2014,32,43,48,114,0.6,2.4,3.8
1544,19.01.2014,40,5,19,26,0.5,2.3,1.8
1545,20.01.2014,29,14,27,49,0.5,2.2,2.0
1546,21.01.2014,29,29,40,84,0.5,2.4,2.5
1547,22.01.2014,49,23,38,73,0.6,2.6,2.5
1548,23.01.2014,50,26,41,80,0.6,2.7,2.6
1549,24.01.2014,64,14,42,63,0.6,3.2,2.6
1550,25.01.2014,51,23,49,85,0.6,3.0,3.0
1551,26.01.2014,58,20,38,69,0.7,3.4,3.1
1552,27.01.2014,88,82,69,195,1.0,5.2,5.3
1553,28.01.2014,83,55,55,138,0.8,4.6,4.2
1554,29.01.2014,46,20,38,69,0.6,2.6,2.7
1555,30.01.2014,63,28,43,87,0.7,3.2,3.0
1556,31.01.2014,70,97,79,227,1.1,4.7,5.6
1557,01.02.2014,48,49,62,137,0.8,3.3,4.4
1558,02.02.2014,50,37,44,101,0.7,2.9,3.6
1559,03.02.2014,41,57,54,141,0.7,2.9,4.0
1560,04.02.2014,38,55,64,148,0.7,2.4,3.5
1561,05.02.2014,48,66,67,168,0.8,3.2,4.9
1562,06.02.2014,27,60,62,154,0.7,,
1563,07.02.2014,29,42,49,112,0.6,,
1564,08.02.2014,22,27,42,84,0.5,,
1565,09.02.2014,11,14,28,48,0.4,,
1566,10.02.2014,25,50,62,138,0.6,,
1567,11.02.2014,26,37,49,106,0.5,2.0,3.0
1568,12.02.2014,25,51,60,137,0.5,1.9,3.8
1569,13.02.2014,25,52,61,140,0.6,1.9,3.8
1570,14.02.2014,26,47,54,126,0.5,1.8,3.8
1571,15.02.2014,18,26,40,79,0.5,1.6,2.9
1572,16.02.2014,13,11,22,39,0.4,1.2,2.1
1573,17.02.2014,21,53,65,146,0.6,2.2,4.2
1574,18.02.2014,36,88,75,211,0.7,2.7,5.0
1575,19.02.2014,30,62,59,154,0.6,2.4,4.6
1576,20.02.2014,31,67,63,166,0.6,2.2,5.3
1577,21.02.2014,22,44,51,117,0.5,1.8,3.2
1578,22.02.2014,17,27,46,87,0.5,1.6,3.0
1579,23.02.2014,21,24,47,84,0.5,1.8,3.3
1580,24.02.2014,38,60,76,168,0.7,2.4,4.4
1581,25.02.2014,52,65,76,175,0.7,2.8,4.8
1582,26.02.2014,60,104,87,247,0.9,3.9,7.9
1583,27.02.2014,64,91,77,216,0.8,3.3,5.5
1584,28.02.2014,51,83,69,196,0.8,2.9,5.9
1585,01.03.2014,51,35,54,107,0.7,2.9,4.4
1586,02.03.2014,52,47,53,124,0.8,3.4,5.8
1587,03.03.2014,56,26,49,90,0.6,2.6,3.3
1588,04.03.2014,65,45,48,117,0.7,3.0,3.6
1589,05.03.2014,74,74,56,168,0.7,3.0,3.9
1590,06.03.2014,67,58,54,143,0.7,2.9,4.2
1591,07.03.2014,55,73,76,187,0.8,3.3,5.8
1592,08.03.2014,46,31,60,107,0.6,1.9,3.3
1593,09.03.2014,51,26,60,100,0.6,2.2,4.2
1594,10.03.2014,72,110,107,274,1.0,4.7,9.7
1595,11.03.2014,50,35,51,105,0.6,2.8,4.8
1596,12.03.2014,31,66,77,178,0.7,2.9,6.5
1597,13.03.2014,47,103,112,269,0.9,4.3,9.3
1598,14.03.2014,56,45,73,142,0.6,2.9,5.6
1599,15.03.2014,30,11,21,37,0.3,1.2,2.1
1600,16.03.2014,9,7,14,24,0.3,1.5,1.9
1601,17.03.2014,17,24,30,68,0.3,1.4,2.5
1602,18.03.2014,27,27,37,78,0.4,1.6,3.2
1603,19.03.2014,22,30,39,85,0.4,1.7,3.5
1604,20.03.2014,31,41,61,123,0.5,1.9,4.8
1605,21.03.2014,26,22,39,72,0.4,1.6,3.2
1606,22.03.2014,17,29,48,93,0.5,1.9,4.1
1607,23.03.2014,17,21,36,68,0.5,1.7,3.3
1608,24.03.2014,22,31,53,100,0.5,1.8,3.6
1609,25.03.2014,18,54,63,145,0.5,2.2,4.5
1610,26.03.2014,20,38,51,109,0.5,,1.8
1611,27.03.2014,24,10,33,48,0.4,1.2,1.7
1612,28.03.2014,41,32,48,96,0.6,2.3,3.9
1613,29.03.2014,63,33,54,104,0.7,2.5,4.0
1614,30.03.2014,,7,47,58,,,
1615,31.03.2014,,31,73,120,,,4.4
1616,01.04.2014,58,57,68,154,0.7,2.4,5.2
1617,02.04.2014,48,30,59,104,0.6,2.1,3.9
1618,03.04.2014,69,42,68,132,0.7,2.5,4.4
1619,04.04.2014,38,9,33,47,0.4,1.3,1.8
1620,05.04.2014,35,13,39,59,0.5,1.9,2.8
1621,06.04.2014,41,15,38,61,0.5,2.0,4.3
1622,07.04.2014,31,50,64,140,0.6,2.1,5.5
1623,08.04.2014,24,32,46,94,0.5,1.4,2.9
1624,09.04.2014,15,29,39,83,0.4,1.2,2.3
1625,10.04.2014,11,15,39,62,0.4,1.0,2.0
1626,11.04.2014,22,67,78,181,0.7,2.1,5.0
1627,12.04.2014,25,25,50,89,0.5,1.6,3.5
1628,13.04.2014,23,12,25,42,0.3,1.0,2.1
1629,14.04.2014,16,26,38,77,0.4,1.1,2.0
1630,15.04.2014,16,22,31,64,0.3,1.2,1.8
1631,16.04.2014,13,28,54,97,0.4,1.4,2.9
1632,17.04.2014,21,52,70,148,0.5,2.0,4.3
1633,18.04.2014,16,12,33,51,0.4,1.0,2.0
1634,19.04.2014,30,9,35,48,0.4,1.4,2.3
1635,20.04.2014,32,3,20,24,0.3,1.0,1.6
1636,21.04.2014,20,3,19,24,0.3,1.0,1.5
1637,22.04.2014,29,31,68,115,0.5,1.8,4.1
1638,23.04.2014,28,34,56,107,0.5,1.7,4.1
1639,24.04.2014,29,23,48,82,0.4,1.3,3.5
1640,25.04.2014,31,8,39,52,0.4,1.1,2.7
1641,26.04.2014,32,11,41,58,0.4,1.3,3.4
1642,27.04.2014,22,3,16,21,0.3,0.9,1.9
1643,28.04.2014,27,11,38,54,0.4,1.2,2.7
1644,29.04.2014,32,29,64,109,0.4,1.5,3.8
1645,30.04.2014,29,38,76,134,0.5,1.8,5.4
1646,01.05.2014,27,7,30,41,0.4,1.1,2.4
1647,02.05.2014,13,12,33,51,0.4,1.0,2.2
1648,03.05.2014,14,18,36,64,0.4,1.3,2.5
1649,04.05.2014,17,16,37,61,0.4,1.1,2.7
1650,05.05.2014,23,62,79,174,0.7,2.3,5.3
1651,06.05.2014,32,52,92,171,0.6,2.5,6.7
1652,07.05.2014,23,32,58,107,0.5,1.4,4.2
1653,08.05.2014,18,40,56,116,0.5,1.5,3.9
1654,09.05.2014,16,33,43,94,0.4,1.6,3.3
1655,10.05.2014,17,18,37,65,0.4,1.1,2.7
1656,11.05.2014,14,12,24,43,0.3,1.0,2.0
1657,12.05.2014,13,30,40,87,0.4,1.2,2.8
1658,13.05.2014,15,34,51,103,0.4,1.4,3.5
1659,14.05.2014,18,31,45,92,0.4,1.2,2.2
1660,15.05.2014,18,28,37,79,0.4,1.1,2.6
1661,16.05.2014,13,8,28,40,0.3,,
1662,17.05.2014,18,4,20,26,0.3,,
1663,18.05.2014,19,10,32,48,0.4,,
1664,19.05.2014,27,61,77,171,0.7,,
1665,20.05.2014,30,57,98,185,0.7,2.4,8.1
1666,21.05.2014,40,46,105,175,0.6,2.3,7.8
1667,22.05.2014,36,32,90,139,0.5,2.0,6.4
1668,23.05.2014,44,36,67,122,0.5,1.5,4.7
1669,24.05.2014,17,8,36,49,0.3,1.0,2.2
1670,25.05.2014,18,10,37,52,0.4,1.1,2.9
1671,26.05.2014,21,12,37,55,0.3,1.2,2.7
1672,27.05.2014,22,12,34,52,0.3,1.0,2.0
1673,28.05.2014,13,24,35,71,0.3,0.9,2.1
1674,29.05.2014,12,11,23,40,0.3,1.2,2.0
1675,30.05.2014,16,29,46,90,0.4,1.0,2.9
1676,31.05.2014,21,17,39,64,0.3,1.0,2.8
1677,01.06.2014,21,11,32,49,0.3,1.1,2.9
1678,02.06.2014,16,19,40,68,0.3,1.0,2.9
1679,03.06.2014,15,22,48,82,0.4,1.3,3.0
1680,04.06.2014,22,34,65,117,0.4,1.6,4.6
1681,05.06.2014,19,33,55,105,0.4,1.4,4.2
1682,06.06.2014,24,56,86,171,0.6,2.6,7.3
1683,07.06.2014,29,22,72,106,0.5,2.1,7.5
1684,08.06.2014,39,18,65,92,0.6,2.6,8.1
1685,09.06.2014,27,3,22,27,0.3,0.9,2.0
1686,10.06.2014,34,20,68,98,0.4,1.5,4.1
1687,11.06.2014,33,30,70,116,0.4,1.4,4.6
1688,12.06.2014,21,22,44,78,0.4,1.2,3.1
1689,13.06.2014,22,34,45,98,0.4,1.3,3.6
1690,14.06.2014,15,15,32,55,0.3,0.9,2.2
1691,15.06.2014,14,15,35,58,0.4,1.1,3.4
1692,16.06.2014,21,45,59,128,0.4,1.4,4.6
1693,17.06.2014,23,23,43,78,0.3,1.2,2.6
1694,18.06.2014,19,43,59,126,0.5,1.5,5.0
1695,19.06.2014,21,29,35,79,0.3,1.2,3.0
1696,20.06.2014,20,32,39,88,0.4,1.3,3.2
1697,21.06.2014,16,18,25,53,0.3,1.1,2.6
1698,22.06.2014,15,10,18,33,0.3,1.0,1.6
1699,23.06.2014,21,30,48,93,0.4,1.1,3.1
1700,24.06.2014,16,36,50,105,0.4,1.3,3.3
1701,25.06.2014,20,40,52,113,0.4,1.4,3.6
1702,26.06.2014,21,60,66,158,0.5,1.8,5.8
1703,27.06.2014,24,63,86,181,0.6,2.4,8.2
1704,28.06.2014,23,20,53,84,0.4,1.3,4.1
1705,29.06.2014,16,10,24,40,0.3,0.9,2.8
1706,30.06.2014,19,34,46,98,0.4,1.4,3.2
1707,01.07.2014,17,36,50,104,0.4,1.4,3.6
1708,02.07.2014,17,32,50,100,0.4,1.4,3.6
1709,03.07.2014,23,48,75,148,0.5,2.0,6.4
1710,04.07.2014,34,45,112,181,0.6,2.3,7.9
1711,05.07.2014,34,18,63,90,0.4,1.6,4.7
1712,06.07.2014,16,13,38,58,0.4,1.2,3.4
1713,07.07.2014,20,31,49,96,0.4,1.3,3.6
1714,08.07.2014,28,26,58,98,0.4,1.5,4.2
1715,09.07.2014,37,27,51,92,0.5,1.6,5.1
1716,10.07.2014,27,20,48,79,0.4,1.3,4.3
1717,11.07.2014,25,11,32,49,0.3,1.1,2.6
1718,12.07.2014,17,8,18,30,0.3,1.1,1.7
1719,13.07.2014,23,14,26,47,0.4,1.3,2.8
1720,14.07.2014,22,30,43,88,0.4,1.3,3.7
1721,15.07.2014,24,31,59,106,0.5,,
1722,16.07.2014,26,28,57,100,0.4,,5.4
1723,17.07.2014,26,23,59,94,0.4,1.3,4.5
1724,18.07.2014,32,28,79,122,0.5,1.7,6.1
1725,19.07.2014,29,12,52,70,0.4,1.2,3.6
1726,20.07.2014,38,4,29,34,0.3,0.9,3.1
1727,21.07.2014,33,6,27,36,0.3,0.9,2.0
1728,22.07.2014,25,9,30,43,0.3,0.8,2.7
1729,23.07.2014,25,9,31,44,0.3,0.9,2.2
1730,24.07.2014,23,13,39,58,0.3,1.0,2.3
1731,25.07.2014,29,15,40,63,0.4,1.4,3.1
1732,26.07.2014,35,16,55,79,0.5,2.0,6.7
1733,27.07.2014,38,10,45,61,0.4,1.9,5.4
1734,28.07.2014,37,16,45,68,0.4,1.7,5.0
1735,29.07.2014,36,14,51,72,0.4,1.8,5.1
1736,30.07.2014,31,27,52,94,0.5,1.8,5.3
1737,31.07.2014,20,28,48,91,0.4,1.5,5.4
1738,01.08.2014,27,50,74,151,0.6,2.6,9.6
1739,02.08.2014,29,11,43,60,0.4,1.4,4.7
1740,03.08.2014,28,11,31,48,0.4,1.4,4.7
1741,04.08.2014,24,33,56,106,0.5,1.6,5.7
1742,05.08.2014,23,22,41,74,0.4,1.3,3.5
1743,06.08.2014,23,39,61,120,0.5,2.4,8.5
1744,07.08.2014,29,47,81,154,0.6,2.6,9.5
1745,08.08.2014,29,21,54,86,0.5,1.9,6.1
1746,09.08.2014,25,16,43,68,0.4,1.5,5.2
1747,10.08.2014,23,13,43,63,0.4,2.0,6.5
1748,11.08.2014,16,29,45,89,0.4,1.3,4.6
1749,12.08.2014,17,28,47,90,0.4,1.6,4.5
1750,13.08.2014,22,38,63,121,0.5,2.0,6.6
1751,14.08.2014,19,28,43,86,0.4,1.6,4.2
1752,15.08.2014,21,35,51,105,0.4,1.8,4.8
1753,16.08.2014,15,19,33,63,0.4,1.3,3.9
1754,17.08.2014,15,10,20,36,0.3,0.9,2.9
1755,18.08.2014,16,22,29,63,0.4,1.3,3.0
1756,19.08.2014,18,26,38,78,0.4,1.3,3.9
1757,20.08.2014,15,26,38,79,0.4,1.1,3.5
1758,21.08.2014,16,41,61,123,0.5,1.9,6.0
1759,22.08.2014,23,42,67,131,0.5,2.2,6.1
1760,23.08.2014,16,20,39,69,0.4,1.5,4.2
1761,24.08.2014,15,15,29,52,0.4,1.4,3.2
1762,25.08.2014,21,41,51,113,,2.1,5.4
1763,26.08.2014,21,35,63,116,0.5,1.8,5.3
1764,27.08.2014,21,46,62,132,0.5,2.0,6.4
1765,28.08.2014,21,59,85,176,0.6,2.5,8.2
1766,29.08.2014,30,59,76,167,0.6,2.7,8.1
1767,30.08.2014,22,29,47,91,0.5,2.0,5.7
1768,31.08.2014,18,19,36,66,0.4,1.7,4.0
1769,01.09.2014,20,47,55,128,0.5,2.0,5.6
1770,02.09.2014,13,14,34,55,0.4,1.1,3.0
1771,03.09.2014,15,12,31,49,0.3,1.2,3.0
1772,04.09.2014,27,11,33,50,0.4,1.4,3.3
1773,05.09.2014,38,18,52,80,0.5,1.9,5.4
1774,06.09.2014,42,12,51,69,0.5,2.0,5.2
1775,07.09.2014,40,14,44,66,0.5,1.8,5.4
1776,08.09.2014,28,31,55,102,0.4,2.0,5.1
1777,09.09.2014,24,34,47,100,0.4,1.9,4.6
1778,10.09.2014,19,41,53,115,0.5,1.7,4.6
1779,11.09.2014,19,17,39,65,0.4,1.3,3.7
1780,12.09.2014,29,9,32,46,0.3,1.2,2.9
1781,13.09.2014,30,5,24,32,0.3,1.2,2.7
1782,14.09.2014,,3,22,27,0.3,1.0,2.5
1783,15.09.2014,,12,44,63,0.4,1.5,3.7
1784,16.09.2014,51,14,48,69,0.5,1.8,4.6
1785,17.09.2014,49,14,46,67,0.5,2.4,4.4
1786,18.09.2014,41,30,70,116,0.5,2.2,6.1
1787,19.09.2014,46,65,72,171,0.7,2.6,6.4
1788,20.09.2014,45,45,55,124,0.6,,
1789,21.09.2014,30,14,29,50,0.4,,
1790,22.09.2014,23,34,39,91,0.4,,
1791,23.09.2014,17,37,48,106,0.4,,
1792,24.09.2014,26,57,63,151,0.5,,3.7
1793,25.09.2014,26,47,51,122,0.5,1.8,2.8
1794,26.09.2014,21,55,48,131,0.5,1.5,3.2
1795,27.09.2014,27,39,48,108,0.5,1.2,3.8
1796,28.09.2014,28,34,55,107,0.6,1.3,4.6
1797,29.09.2014,32,80,80,202,0.7,1.7,6.7
1798,30.09.2014,31,56,62,149,0.6,1.2,4.9
1799,01.10.2014,36,69,63,168,0.7,0.9,3.6
1800,02.10.2014,45,80,80,202,0.7,1.5,5.6
1801,03.10.2014,35,20,46,77,0.5,1.0,3.9
1802,04.10.2014,45,25,49,88,0.5,1.1,3.9
1803,05.10.2014,45,16,40,64,0.5,1.1,3.3
1804,06.10.2014,51,22,42,75,0.5,1.3,2.9
1805,07.10.2014,49,55,59,144,0.6,1.3,4.1
1806,08.10.2014,24,70,62,168,0.6,1.1,4.2
1807,09.10.2014,33,67,59,161,0.6,1.9,6.6
1808,10.10.2014,25,73,63,175,0.6,2.1,6.4
1809,11.10.2014,34,38,48,106,0.5,1.6,4.5
1810,12.10.2014,25,22,35,69,0.5,1.3,3.8
1811,13.10.2014,33,64,58,155,0.6,1.9,5.9
